obfuscated,deobfuscated,mc_class
func_77325_b,getMaxLevel,net/minecraft/enchantment/EnchantmentArrowDamage,net/minecraft/enchantment/EnchantmentArrowFire,net/minecraft/enchantment/EnchantmentArrowInfinite,net/minecraft/enchantment/EnchantmentArrowKnockback,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/EnchantmentDurability,net/minecraft/enchantment/EnchantmentDigging,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentFireAspect,net/minecraft/enchantment/EnchantmentFishingSpeed,net/minecraft/enchantment/EnchantmentKnockback,net/minecraft/enchantment/EnchantmentLootBonus,net/minecraft/enchantment/EnchantmentOxygen,net/minecraft/enchantment/EnchantmentProtection,net/minecraft/enchantment/EnchantmentThorns,net/minecraft/enchantment/EnchantmentUntouching,net/minecraft/enchantment/EnchantmentWaterWalker,net/minecraft/enchantment/EnchantmentWaterWorker
func_77317_b,getMaxEnchantability,net/minecraft/enchantment/EnchantmentArrowDamage,net/minecraft/enchantment/EnchantmentArrowFire,net/minecraft/enchantment/EnchantmentArrowInfinite,net/minecraft/enchantment/EnchantmentArrowKnockback,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/EnchantmentDurability,net/minecraft/enchantment/EnchantmentDigging,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentFireAspect,net/minecraft/enchantment/EnchantmentFishingSpeed,net/minecraft/enchantment/EnchantmentKnockback,net/minecraft/enchantment/EnchantmentLootBonus,net/minecraft/enchantment/EnchantmentOxygen,net/minecraft/enchantment/EnchantmentProtection,net/minecraft/enchantment/EnchantmentThorns,net/minecraft/enchantment/EnchantmentUntouching,net/minecraft/enchantment/EnchantmentWaterWalker,net/minecraft/enchantment/EnchantmentWaterWorker
func_77320_a,getName,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentProtection
func_152376_a,calcDamageByCreature,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/Enchantment
func_77326_a,canApplyTogether,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentLootBonus,net/minecraft/enchantment/EnchantmentProtection,net/minecraft/enchantment/EnchantmentUntouching
func_151368_a,onEntityDamaged,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/Enchantment
func_92089_a,canApply,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/enchantment/EnchantmentDurability,net/minecraft/enchantment/EnchantmentDigging,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentThorns,net/minecraft/enchantment/EnchantmentUntouching
func_92097_a,negateDamage,net/minecraft/enchantment/EnchantmentDurability
func_77318_a,calcModifierDamage,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentProtection
func_180305_b,getEnchantmentByLocation,net/minecraft/enchantment/Enchantment
func_151367_b,onUserHurt,net/minecraft/enchantment/Enchantment,net/minecraft/enchantment/EnchantmentThorns
func_181077_c,func_181077_c,net/minecraft/enchantment/Enchantment
func_180306_c,getEnchantmentById,net/minecraft/enchantment/Enchantment
func_77322_b,setName,net/minecraft/enchantment/Enchantment
func_77324_c,getWeight,net/minecraft/enchantment/Enchantment
func_77316_c,getTranslatedName,net/minecraft/enchantment/Enchantment
func_77319_d,getMinLevel,net/minecraft/enchantment/Enchantment
func_77557_a,canEnchantItem,net/minecraft/enchantment/EnumEnchantmentType
valueOf,valueOf,net/minecraft/enchantment/EnumEnchantmentType
values,values,net/minecraft/enchantment/EnumEnchantmentType
func_77493_a,calculateModifier,net/minecraft/enchantment/EnchantmentHelper$DamageIterator,net/minecraft/enchantment/EnchantmentHelper$HurtIterator,net/minecraft/enchantment/EnchantmentHelper$IModifier,net/minecraft/enchantment/EnchantmentHelper$ModifierLiving,net/minecraft/enchantment/EnchantmentHelper$ModifierDamage
func_77506_a,getEnchantmentLevel,net/minecraft/enchantment/EnchantmentHelper
func_77511_a,getMaxEnchantmentLevel,net/minecraft/enchantment/EnchantmentHelper
func_92099_a,getEnchantedItem,net/minecraft/enchantment/EnchantmentHelper
func_77518_a,applyEnchantmentModifier,net/minecraft/enchantment/EnchantmentHelper
func_77516_a,applyEnchantmentModifierArray,net/minecraft/enchantment/EnchantmentHelper
func_82782_a,setEnchantments,net/minecraft/enchantment/EnchantmentHelper
func_77514_a,calcItemStackEnchantability,net/minecraft/enchantment/EnchantmentHelper
func_77504_a,addRandomEnchantment,net/minecraft/enchantment/EnchantmentHelper
func_180319_a,getRespiration,net/minecraft/enchantment/EnchantmentHelper
func_77501_a,getKnockbackModifier,net/minecraft/enchantment/EnchantmentHelper
func_151384_a,applyThornEnchantments,net/minecraft/enchantment/EnchantmentHelper
func_82781_a,getEnchantments,net/minecraft/enchantment/EnchantmentHelper
func_152377_a,getModifierForCreature,net/minecraft/enchantment/EnchantmentHelper
func_77508_a,getEnchantmentModifierDamage,net/minecraft/enchantment/EnchantmentHelper
func_77505_b,mapEnchantmentData,net/minecraft/enchantment/EnchantmentHelper
func_77513_b,buildEnchantmentList,net/minecraft/enchantment/EnchantmentHelper
func_180318_b,getDepthStriderModifier,net/minecraft/enchantment/EnchantmentHelper
func_90036_a,getFireAspectModifier,net/minecraft/enchantment/EnchantmentHelper
func_151385_b,applyArthropodEnchantments,net/minecraft/enchantment/EnchantmentHelper
func_77509_b,getEfficiencyModifier,net/minecraft/enchantment/EnchantmentHelper
func_77502_d,getSilkTouchModifier,net/minecraft/enchantment/EnchantmentHelper
func_77517_e,getFortuneModifier,net/minecraft/enchantment/EnchantmentHelper
func_151386_g,getLuckOfSeaModifier,net/minecraft/enchantment/EnchantmentHelper
func_151387_h,getLureModifier,net/minecraft/enchantment/EnchantmentHelper
func_77519_f,getLootingModifier,net/minecraft/enchantment/EnchantmentHelper
func_77510_g,getAquaAffinityModifier,net/minecraft/enchantment/EnchantmentHelper
func_92092_a,func_92092_a,net/minecraft/enchantment/EnchantmentProtection
func_92093_a,getFireTimeForEntity,net/minecraft/enchantment/EnchantmentProtection
func_92094_a,func_92094_a,net/minecraft/enchantment/EnchantmentThorns
func_92095_b,func_92095_b,net/minecraft/enchantment/EnchantmentThorns
func_70933_a,useRecipe,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_70930_a,setRecipes,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_70932_a_,setCustomer,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_110297_a_,verifySellingItem,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_70934_b,getRecipes,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_145748_c_,getDisplayName,net/minecraft/entity/IMerchant,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/tileentity/TileEntityLockable,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/player/inventory/LocalBlockIntercommunication,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/inventory/InventoryLargeChest,net/minecraft/world/IWorldNameable,net/minecraft/inventory/InventoryBasic,net/minecraft/entity/Entity,net/minecraft/entity/boss/IBossDisplayData,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/InventoryPlayer,net/minecraft/entity/player/EntityPlayer,net/minecraft/inventory/InventoryCrafting,net/minecraft/inventory/InventoryMerchant,net/minecraft/inventory/InventoryCraftResult
func_70931_l_,getCustomer,net/minecraft/entity/IMerchant,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager
func_77394_a,getItemToBuy,net/minecraft/village/MerchantRecipe
func_82783_a,increaseMaxTradeUses,net/minecraft/village/MerchantRecipe
func_77390_a,readFromTags,net/minecraft/village/MerchantRecipe
func_77396_b,getSecondItemToBuy,net/minecraft/village/MerchantRecipe
func_77398_c,hasSecondItemToBuy,net/minecraft/village/MerchantRecipe
func_77397_d,getItemToSell,net/minecraft/village/MerchantRecipe
func_180321_e,getToolUses,net/minecraft/village/MerchantRecipe
func_180320_f,getMaxTradeUses,net/minecraft/village/MerchantRecipe
func_77399_f,incrementToolUses,net/minecraft/village/MerchantRecipe
func_82784_g,isRecipeDisabled,net/minecraft/village/MerchantRecipe
func_82785_h,compensateToolUses,net/minecraft/village/MerchantRecipe
func_180322_j,getRewardsExp,net/minecraft/village/MerchantRecipe
func_77395_g,writeToTags,net/minecraft/village/MerchantRecipe
func_70003_b,canCommandSenderUseCommand,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity
func_145747_a,addChatMessage,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity
func_174794_a,setCommandStat,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity
func_180425_c,getPosition,net/minecraft/command/CommandExecuteAt$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity,net/minecraft/entity/EntityMinecartCommandBlock$1
func_174791_d,getPositionVector,net/minecraft/command/CommandExecuteAt$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity,net/minecraft/entity/EntityMinecartCommandBlock$1
func_130014_f_,getEntityWorld,net/minecraft/command/CommandExecuteAt$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity,net/minecraft/entity/EntityMinecartCommandBlock$1
func_70005_c_,getName,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/tileentity/TileEntityChest,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/tileentity/TileEntityDropper,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/tileentity/TileEntityHopper,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/player/inventory/LocalBlockIntercommunication,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/inventory/InventoryLargeChest,net/minecraft/world/IWorldNameable,net/minecraft/inventory/InventoryBasic,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/item/EntityItem,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/item/EntityMinecartContainer,net/minecraft/entity/player/InventoryPlayer,net/minecraft/entity/player/EntityPlayer,net/minecraft/inventory/InventoryCrafting,net/minecraft/inventory/InventoryMerchant,net/minecraft/inventory/InventoryCraftResult
func_174793_f,getCommandSenderEntity,net/minecraft/command/CommandExecuteAt$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity,net/minecraft/entity/EntityMinecartCommandBlock$1
func_174792_t_,sendCommandFeedback,net/minecraft/command/CommandExecuteAt$1,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/command/ICommandSender,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/command/CommandResultStats$1,net/minecraft/server/MinecraftServer,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_77202_a,getRecipiesAsTags,net/minecraft/village/MerchantRecipeList
func_77201_a,readRecipiesFromTags,net/minecraft/village/MerchantRecipeList
func_151391_a,writeToBuf,net/minecraft/village/MerchantRecipeList
func_181078_a,func_181078_a,net/minecraft/village/MerchantRecipeList
func_77203_a,canRecipeBeUsed,net/minecraft/village/MerchantRecipeList
func_151390_b,readFromBuf,net/minecraft/village/MerchantRecipeList
call,call,net/minecraft/command/server/CommandBlockLogic$1
call,call,net/minecraft/command/server/CommandBlockLogic$1
call,call,net/minecraft/command/server/CommandBlockLogic$2
call,call,net/minecraft/command/server/CommandBlockLogic$2
func_145755_a,trigger,net/minecraft/command/server/CommandBlockLogic
func_145758_a,writeDataToNBT,net/minecraft/command/server/CommandBlockLogic
func_145757_a,func_145757_a,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/entity/EntityMinecartCommandBlock$1
func_145752_a,setCommand,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntityCommandBlock$1
func_175574_a,tryOpenEditCommandBlock,net/minecraft/command/server/CommandBlockLogic
func_175573_a,setTrackOutput,net/minecraft/command/server/CommandBlockLogic
func_145759_b,readDataFromNBT,net/minecraft/command/server/CommandBlockLogic
func_145750_b,setLastOutput,net/minecraft/command/server/CommandBlockLogic
func_145754_b,setName,net/minecraft/command/server/CommandBlockLogic
func_145756_e,updateCommand,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/entity/EntityMinecartCommandBlock$1
func_145751_f,func_145751_f,net/minecraft/command/server/CommandBlockLogic,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/entity/EntityMinecartCommandBlock$1
func_145760_g,getSuccessCount,net/minecraft/command/server/CommandBlockLogic
func_145749_h,getLastOutput,net/minecraft/command/server/CommandBlockLogic
func_145753_i,getCommand,net/minecraft/command/server/CommandBlockLogic
